# ID        RA            DEC           z      Mag    Int_Pz    Rad(')   Rank
5134.000000   175.714717  15.4178885    1.21   23.79  0.345     2.54     598
3988.000000   175.6693437  15.4460917    1.34   24.84  0.348     1.12     598
4532.000000   175.7322506  15.4314786    1.32   24.87  0.360     2.83     595
5512.000000   175.6732803  15.4069303    1.00   22.41  0.324     2.80     594
2829.000000   175.7324832  15.4612488    1.30   24.18  0.349     2.64     594
4975.000000   175.7291157  15.4234249    1.17   21.16  0.306     2.91     594
3091.000000   175.6619909  15.4575005    1.15   24.77  0.350     1.54     593
3064.000000   175.7003494  15.4581505    1.00   24.17  0.328     0.82     591
2443.000000   175.673771  15.4699319    1.32   23.72  0.332     1.38     591
4256.000000   175.6760387  15.435465    1.08   22.45  0.310     1.18     588
1540.000000   175.6564888  15.4828017    1.35   25.76  0.367     2.62     587
4659.000000   175.7392808  15.4265825    1.21   27.15  0.389     3.32     587
2650.000000   175.6762924  15.465913    1.25   24.92  0.341     1.10     585
2661.000000   175.6426637  15.4653191    1.34   23.77  0.337     2.75     584
2592.000000   175.6793417  15.4672545    1.11   26.51  0.361     1.07     583
4491.000000   175.6627155  15.4336849    1.00   22.34  0.312     1.80     583
4124.000000   175.6869017  15.4391528    1.01   26.30  0.348     0.74     582
5337.000000   175.6957005  15.4126437    1.18   28.15  0.396     2.37     582
3605.000000   175.7343925  15.4410658    1.01   24.18  0.341     2.76     581
3416.000000   175.6704147  15.4503655    1.32   23.50  0.317     1.01     580
4311.000000   175.7450604  15.4326845    1.30   26.03  0.369     3.49     580
1917.000000   175.6819215  15.4791606    1.37   23.67  0.327     1.70     578
1004.000000   175.7092898  15.4970123    1.02   26.64  0.372     3.00     574
2874.000000   175.7078362  15.4595713    0.98   23.19  0.312     1.25     572
2897.000000   175.7099783  15.4593772    1.11   23.71  0.319     1.36     570
5615.000000   175.6688819  15.404097    1.15   27.71  0.383     3.04     568
4384.000000   175.6471758  15.4329285    1.24   23.41  0.322     2.60     568
698.000000   175.6808254  15.5006917    1.19   27.15  0.374     2.99     566
3279.000000   175.6558278  15.4539247    1.01   24.98  0.336     1.86     562
2651.000000   175.6837079  15.4656423    0.99   23.69  0.305     0.89     560
4268.000000   175.6717847  15.4359522    1.03   25.50  0.336     1.32     560
3868.000000   175.6863852  15.4443661    1.06   24.61  0.295     0.43     558
4529.000000   175.6821012  15.4301206    1.00   23.52  0.309     1.32     558
4257.000000   175.6748253  15.4354024    1.36   23.51  0.307     1.22     557
4446.000000   175.70988  15.4325706    1.03   24.23  0.321     1.70     556
701.000000   175.6821685  15.5010386    1.32   24.53  0.331     3.00     555
4505.000000   175.7408848  15.4316882    1.07   23.09  0.312     3.28     554
1620.000000   175.703643  15.4845723    1.27   24.65  0.329     2.19     554
3366.000000   175.720241  15.4498044    1.26   24.63  0.325     1.87     551
2402.000000   175.6945943  15.4699221    1.05   25.76  0.332     1.18     551
2475.000000   175.730649  15.4693904    1.09   24.32  0.325     2.70     551
4542.000000   175.6565054  15.4296891    1.00   24.35  0.323     2.24     551
5271.000000   175.7179004  15.4147911    1.34   24.63  0.329     2.80     550
5319.000000   175.6929748  15.4085285    1.00   23.16  0.308     2.59     549
2760.000000   175.6927976  15.461898    1.40   22.59  0.278     0.69     548
5178.000000   175.7261966  15.415076    1.21   27.71  0.369     3.11     547
2784.000000   175.7012234  15.4628971    1.07   24.55  0.311     1.03     547
4901.000000   175.7009207  15.4232165    0.97   21.95  0.286     1.85     545
4162.000000   175.7244065  15.4377865    1.38   23.12  0.303     2.26     544
693.000000   175.6967084  15.5017002    1.27   26.51  0.350     3.06     543
4670.000000   175.6676438  15.4265111    1.12   26.64  0.346     1.90     543
1198.000000   175.7058809  15.4919332    1.36   28.15  0.370     2.65     543
5468.000000   175.6912533  15.4100661    0.99   24.70  0.324     2.49     543
3135.000000   175.6652776  15.4562251    0.99   24.61  0.314     1.34     542
3227.000000   175.6774886  15.455083    1.37   27.39  0.331     0.64     542
2695.000000   175.6820181  15.4644789    0.99   22.60  0.279     0.86     541
3609.000000   175.7352284  15.4431455    0.98   19.88  0.260     2.78     539
5638.000000   175.6791034  15.4029104    1.00   25.45  0.333     2.95     539
1276.000000   175.6810119  15.4910081    1.00   23.72  0.308     2.41     538
4764.000000   175.6650703  15.3995749    1.20   24.72  0.323     3.38     536
1119.000000   175.7216838  15.4919462    1.22   27.71  0.361     3.12     536
3185.000000   175.6849859  15.4553179    1.38   24.87  0.270     0.29     536
3396.000000   175.7184431  15.4520489    1.00   24.21  0.309     1.77     535
2084.000000   175.7292078  15.4762243    1.09   26.79  0.347     2.81     534
4150.000000   175.7436885  15.4385183    1.37   26.95  0.350     3.32     533
3887.000000   175.7131751  15.443843    1.03   23.96  0.302     1.53     533
1362.000000   175.6552649  15.4884036    1.23   24.61  0.318     2.92     532
822.000000   175.7122903  15.4999592    1.06   24.79  0.321     3.24     532
2772.000000   175.6716033  15.4632561    1.00   26.20  0.324     1.18     530
3206.000000   175.7244948  15.4562064    0.98   23.80  0.303     2.13     530
3012.000000   175.6946595  15.4581902    1.35   24.95  0.290     0.56     530
1663.000000   175.6996263  15.4837765    0.99   22.79  0.289     2.06     529
4191.000000   175.6841351  15.4375751    1.38   24.72  0.297     0.86     527
5823.000000   175.6834544  15.400081    1.16   24.61  0.315     3.09     527
4192.000000   175.7425571  15.4393708    1.17   25.82  0.329     3.24     524
4886.000000   175.6735685  15.4241493    0.99   23.04  0.286     1.83     521
4569.000000   175.6618868  15.4380981    1.32   26.79  0.331     1.70     520
3702.000000   175.7263605  15.4473195    1.09   27.15  0.338     2.24     518
1394.000000   175.6584401  15.4889361    1.00   26.79  0.336     2.83     518
5780.000000   175.692101  15.4000562    1.18   28.15  0.353     3.09     516
3489.000000   175.7078243  15.4489073    1.13   24.29  0.291     1.16     515
3923.000000   175.7415408  15.4435202    1.20   28.15  0.349     3.14     510
1180.000000   175.6992548  15.492674    0.98   21.04  0.259     2.56     510
4672.000000   175.721344  15.4258622    1.25   25.24  0.310     2.47     510
5447.000000   175.67479  15.409065    0.98   24.98  0.306     2.65     507
4413.000000   175.734931  15.4281404    1.36   23.71  0.290     3.05     504
1950.000000   175.6465062  15.4785149    1.21   24.59  0.300     2.90     504
2883.000000   175.7083658  15.4633353    1.35   25.70  0.303     1.38     503
3112.000000   175.7004706  15.4521221    0.95   22.50  0.252     0.73     501
3498.000000   175.6509592  15.449639    1.39   23.89  0.287     2.14     501
5476.000000   175.7023541  15.4041894    1.29   28.15  0.342     2.95     501
4193.000000   175.6668263  15.4374331    1.35   23.76  0.280     1.48     501
4356.000000   175.6660416  15.4347522    0.99   27.39  0.324     1.61     500
1889.000000   175.7053518  15.4798153    1.15   28.90  0.345     1.98     500
1034.000000   175.7079914  15.4962448    1.26   25.07  0.303     2.93     499
4401.000000   175.7398953  15.4288989    1.20   28.90  0.349     3.29     497
4536.000000   175.7210123  15.4298174    1.02   25.65  0.306     2.31     497
699.000000   175.6823719  15.4997343    0.98   25.21  0.303     2.92     496
543.000000   175.7032913  15.5035408    1.13   26.40  0.316     3.25     493
5183.000000   175.7251456  15.4135049    1.24   28.90  0.344     3.13     491
1706.000000   175.6985145  15.4833616    1.00   26.30  0.308     2.01     491
5415.000000   175.6683118  15.4094935    0.84   23.32  0.276     2.76     490
5737.000000   175.6941486  15.4008113    1.29   27.71  0.329     3.06     490
2407.000000   175.6991661  15.4693406    0.97   21.33  0.243     1.26     489
3895.000000   175.6567423  15.4439331    1.40   23.49  0.273     1.86     489
3874.000000   175.6459887  15.4398248    1.30   25.32  0.298     2.52     489
3332.000000   175.6538227  15.4533348    1.17   28.90  0.336     1.98     488
5561.000000   175.7068248  15.4057809    1.29   28.90  0.341     2.95     487
3873.000000   175.6418736  15.4426002    1.36   25.28  0.297     2.71     487
3956.000000   175.6940889  15.442872    1.40   26.30  0.280     0.62     486
5486.000000   175.6707128  15.4079092    0.98   24.70  0.290     2.79     486
5048.000000   175.7365156  15.4191074    1.29   28.15  0.332     3.41     485
818.000000   175.7068519  15.5013291    1.28   28.90  0.340     3.19     485
2451.000000   175.6885677  15.4687792    0.97   22.02  0.245     1.04     485
2437.000000   175.641443  15.4703466    1.29   28.90  0.339     2.92     485
5389.000000   175.7083791  15.4105096    0.98   22.39  0.262     2.72     485
2698.000000   175.6418982  15.4648677    1.09   26.12  0.305     2.78     483
5323.000000   175.6920978  15.4116423    1.02   24.03  0.279     2.40     483
2146.000000   175.7165846  15.4745591    1.29   24.74  0.286     2.16     483
503.000000   175.7014757  15.5053953    1.29   28.90  0.339     3.33     483
5855.000000   175.6939962  15.4027277    0.98   22.50  0.262     2.94     481
4348.000000   175.7438833  15.4347359    1.27   28.15  0.329     3.39     481
3255.000000   175.6482047  15.4529056    1.02   20.74  0.238     2.30     479
4509.000000   175.7466526  15.4296072    1.22   28.90  0.336     3.64     478
2131.000000   175.6554261  15.4752558    1.01   24.70  0.283     2.36     477
1140.000000   175.6758783  15.4946575    1.25   25.89  0.297     2.69     476
1549.000000   175.6476898  15.4862476    1.29   28.90  0.333     3.13     475
2660.000000   175.6348381  15.4647747    1.33   24.57  0.282     3.17     473
3760.000000   175.6833716  15.4461434    1.38   25.17  0.246     0.41     472
3615.000000   175.6787785  15.4482753    0.97   22.93  0.233     0.56     472
1062.000000   175.7122519  15.4951702    1.14   27.71  0.316     2.98     471
4556.000000   175.7251626  15.4290573    0.91   24.57  0.278     2.54     470
3960.000000   175.7007113  15.4427248    1.08   24.45  0.260     0.90     470
3633.000000   175.6680439  15.448497    1.01   27.39  0.297     1.16     470
1946.000000   175.7056544  15.47842    1.40   24.44  0.273     1.92     470
3683.000000   175.6433499  15.4476518    1.02   26.64  0.299     2.59     466
1992.000000   175.6388154  15.4776449    1.25   27.71  0.313     3.25     466
3581.000000   175.6685647  15.4489763    0.98   24.08  0.258     1.13     466
5286.000000   175.7231173  15.4115406    1.29   28.90  0.326     3.14     466
2665.000000   175.7344053  15.4651763    1.33   24.70  0.277     2.81     465
2790.000000   175.6455018  15.4643185    1.22   23.89  0.265     2.57     461
746.000000   175.6895361  15.5017061    1.14   27.71  0.309     3.02     461
5131.000000   175.7332349  15.4182619    1.18   28.90  0.323     3.29     461
2607.000000   175.6284261  15.4661903    1.19   24.84  0.278     3.55     460
754.000000   175.6983188  15.5017982    0.97   26.12  0.291     3.08     460
3619.000000   175.6406885  15.4484742    1.34   27.15  0.300     2.74     459
3215.000000   175.6986991  15.4528922    0.97   22.59  0.225     0.63     458
2522.000000   175.6309065  15.4686667    1.23   27.15  0.302     3.46     458
986.000000   175.6714636  15.4970961    1.34   23.60  0.260     2.90     456
4661.000000   175.6560475  15.4265777    1.14   28.15  0.307     2.37     455
2795.000000   175.6356896  15.4627413    1.12   25.89  0.285     3.10     455
5340.000000   175.7193309  15.4123551    1.15   28.90  0.317     2.96     454
2513.000000   175.7206911  15.4650283    0.97   21.46  0.231     2.06     452
2094.000000   175.6533822  15.4758939    1.02   25.50  0.276     2.48     451
1170.000000   175.7191661  15.4936724    1.36   26.51  0.289     3.11     451
4151.000000   175.6589673  15.4376516    1.09   27.39  0.292     1.87     450
4375.000000   175.6746137  15.4342335    1.04   26.20  0.273     1.29     450
4763.000000   175.6656426  15.4005736    1.06   26.64  0.290     3.31     449
1584.000000   175.6715561  15.4858082    0.94   25.28  0.271     2.27     449
4574.000000   175.7002569  15.4278143    1.02   22.14  0.233     1.58     448
2761.000000   175.6985487  15.4635099    1.12   28.90  0.293     0.95     448
1977.000000   175.6483668  15.4781281    1.09   25.76  0.278     2.79     448
3629.000000   175.6636346  15.4476069    1.07   24.77  0.258     1.42     447
1751.000000   175.6642031  15.4821188    1.37   24.84  0.265     2.30     446
4939.000000   175.6934899  15.420022    0.96   21.37  0.226     1.91     446
3871.000000   175.6452716  15.4439223    1.28   28.90  0.309     2.51     446
687.000000   175.6996514  15.4996784    1.40   23.81  0.254     2.98     442
1104.000000   175.7101984  15.4934424    1.06   26.30  0.280     2.83     442
5652.000000   175.6898388  15.4008065    0.92   23.65  0.252     3.04     441
2099.000000   175.6543074  15.4772386    1.28   25.54  0.270     2.49     441
4903.000000   175.7212013  15.4243397    1.21   26.20  0.277     2.52     441
3388.000000   175.6924641  15.4519263    0.94   22.46  0.187     0.26     440
4538.000000   175.7225381  15.4299375    1.34   28.90  0.304     2.38     440
2231.000000   175.6489176  15.4721587    1.40   25.82  0.272     2.58     439
4515.000000   175.741027  15.4304644    1.27   25.41  0.269     3.32     437
5121.000000   175.7316282  15.4188439    1.29   25.70  0.271     3.19     436
5564.000000   175.6649592  15.4053395    1.37   25.28  0.266     3.07     436
4105.000000   175.7379676  15.4374117    1.34   23.88  0.251     3.01     435
5387.000000   175.6915967  15.4129488    1.40   25.01  0.260     2.32     435
1745.000000   175.6444668  15.4849837    1.14   28.90  0.304     3.22     435
4415.000000   175.7066012  15.4358171    1.38   23.93  0.242     1.43     435
2418.000000   175.6756835  15.4700744    1.42   24.59  0.247     1.33     434
4398.000000   175.6427469  15.4334768    1.01   27.39  0.286     2.83     434
4597.000000   175.6633791  15.4283539    1.02   26.79  0.275     1.98     433
2218.000000   175.7173803  15.4733299    1.13   27.39  0.282     2.15     433
5136.000000   175.6803917  15.4181271    1.29   25.54  0.261     2.04     431
2582.000000   175.6479029  15.4660772    0.92   20.31  0.209     2.48     430
4092.000000   175.7152154  15.4397873    1.06   25.76  0.260     1.72     429
3846.000000   175.6377683  15.4448519    1.07   25.82  0.266     2.93     428
3490.000000   175.70877  15.4491152    1.42   22.74  0.223     1.21     427
918.000000   175.681994  15.4985937    1.07   27.15  0.279     2.85     427
5071.000000   175.725458  15.4193387    1.35   28.15  0.289     2.90     426
2581.000000   175.6471335  15.4671687    1.06   27.71  0.283     2.54     426
3566.000000   175.704536  15.4439896    0.99   24.38  0.235     1.06     425
5291.000000   175.6715245  15.4161393    1.22   24.79  0.251     2.32     424
