# ID    RA            DEC          photz   Mag     Int_Pz   Rad(_)   Rank   r      zband   c1      c2      sed  
  1533  175.7237697   15.486218    0.64    21.87   0.14     2.94     271    3.02   6.49    24.43   18.88   9    
  1542  175.6540716   15.482748    0.6     22.82   0.03     2.72     69     1.43   2.7     10.57   6.67    9    
  1584  175.6715561   15.4858082   0.94    25.28   0.271    2.27     449    0.1    0.28    1.94    0.99    9    
  1604  175.6757122   15.4835065   0.52    19.2    0.0      2.05     22     33.42  75.86   177.01  139.32  9    
  1643  175.7235842   15.4845826   1.03    25.96   0.174    2.87     284    0.09   0.15    0.0     0.9     9    
  1654  175.7241642   15.4847946   0.45    23.65   0.003    2.9      21     1.17   1.26    3.16    4.66    9    
  1671  175.7137468   15.4844231   0.64    21.19   0.041    2.48     96     4.41   12.13   37.67   28.05   9    
  1673  175.7231936   15.482846    0.75    24.82   0.126    2.78     219    0.15   0.43    2.05    0.95    9    
  1688  175.6487394   15.4827773   0.66    23.04   0.141    2.95     260    1.17   2.21    10.96   6.19    9    
  1690  175.7248513   15.4834934   0.76    99.0    0.164    2.88     82     0.08   0.0     1.51    0.0     9    
  1699  175.6908033   15.4835921   1.26    25.14   0.234    1.94     395    0.05   0.32    0.1     3.22    9    
  1728  175.6805978   15.4830116   0.76    26.95   0.166    1.94     269    0.04   0.06    0.8     0.0     9    
  1729  175.6935917   15.4842794   0.59    23.01   0.009    2.0      38     1.01   2.27    7.31    5.3     9    
  1731  175.7084286   15.4826514   0.75    22.7    0.034    2.22     80     0.92   3.02    9.73    6.43    9    
  1752  175.6644202   15.4814066   0.49    24.4    0.049    2.26     100    0.48   0.63    2.75    2.31    9    
  1789  175.679011    15.4817847   0.62    25.41   0.039    1.9      85     0.11   0.25    0.87    0.62    9    
  1805  175.6470242   15.4812987   0.54    24.12   0.009    2.97     30     0.32   0.82    1.41    1.77    9    
  1807  175.7217234   15.4813508   1.41    99.0    0.21     2.66     102    0.01   0.0     0.0     0.32    9    
  1824  175.6358943   15.4804989   1.43    99.0    0.212    3.48     99     0.01   0.0     0.0     0.6     9    
  1842  175.6774232   15.4805679   0.53    24.87   0.109    1.85     199    0.24   0.41    1.39    1.49    9    
  1843  175.7254711   15.4805992   0.77    26.64   0.168    2.79     268    0.08   0.08    1.74    0.0     9    
  1844  175.6535349   15.4805777   1.38    28.9    0.218    2.65     319    0.01   0.01    0.0     0.35    9    
  1846  175.7261708   15.4805422   0.75    25.76   0.163    2.82     269    0.12   0.18    2.21    0.0     9    
  1855  175.7014589   15.4794481   0.51    20.01   0.0      1.86     24     16.44  35.97   88.72   77.27   9    
  1862  175.6428349   15.4801213   0.76    99.0    0.166    3.13     82     0.06   0.0     1.16    0.03    9    
  1865  175.6505998   15.4797876   1.22    23.73   0.601    2.75     1030   0.22   1.17    7.66    8.09    9    
  1905  175.7162542   15.4795527   0.68    24.23   0.208    2.35     362    0.39   0.74    3.98    2.33    9    
  1912  175.718241    15.4785289   1.3     24.12   0.518    2.39     878    0.23   0.82    8.39    8.02    9    
  1916  175.6472423   15.4794562   0.77    25.32   0.082    2.89     145    0.08   0.27    1.2     0.57    9    
  1959  175.6617585   15.4790567   1.56    99.0    0.151    2.25     81     0.01   0.0     0.2     0.65    9    
  1983  175.6524885   15.47821     1.83    27.15   0.002    2.61     20     0.03   0.05    1.0     1.27    9    
  1991  175.6402578   15.475432    0.83    25.45   0.108    3.11     184    0.07   0.24    1.14    0.66    9    
  1993  175.6394508   15.4765954   1.01    20.72   0.364    3.19     717    5.35   18.71   115.88  74.47   9    
  2006  175.6421983   15.4773417   0.99    23.68   0.222    3.07     390    0.53   1.22    4.83    3.63    9    
  2009  175.7066682   15.4774358   0.45    24.49   0.053    1.9      110    0.35   0.58    0.94    2.21    9    
  2038  175.6850319   15.4769936   0.51    23.22   0.013    1.55     51     1.09   1.87    6.43    5.45    9    
  2047  175.6926417   15.4771502   0.8     99.0    0.168    1.57     96     0.02   0.0     0.48    0.0     9    
  2096  175.6731685   15.476089    0.77    28.15   0.168    1.71     264    0.02   0.02    0.43    0.0     9    
  2106  175.6373414   15.4749438   0.37    24.01   0.0      3.25     14     0.64   0.9     1.6     2.38    9    
  2115  175.7255415   15.4757721   1.31    26.3    0.448    2.62     699    0.03   0.11    0.86    0.94    9    
  2122  175.6580333   15.4753965   1.29    24.55   0.547    2.25     911    0.14   0.55    4.83    4.88    9    
  2133  175.7065997   15.4753937   2.0     26.12   0.003    1.8      29     0.09   0.13    2.78    3.25    9    
  2145  175.7160385   15.4737954   0.51    24.45   0.106    2.11     195    0.34   0.6     1.71    2.21    9    
  2148  175.7160703   15.4749051   0.4     23.65   0.0      2.15     21     0.92   1.26    3.1     3.4     9    
  2158  175.6675552   15.4745737   1.71    99.0    0.027    1.82     35     0.02   0.0     0.4     0.65    9    
  2161  175.6344771   15.4745686   1.62    99.0    0.083    3.39     47     0.06   0.0     1.28    3.08    9    
  2191  175.7197438   15.4745257   1.01    27.15   0.212    2.3      332    0.0    0.05    0.0     0.27    9    
  2192  175.6696206   15.4745147   0.43    24.77   0.013    1.75     46     0.42   0.45    0.73    1.96    9    
  2198  175.7302148   15.4735821   0.48    21.88   0.0      2.78     16     3.25   6.43    15.7    14.72   9    
  2221  175.7214563   15.4720232   0.63    22.75   0.0      2.3      19     1.05   2.88    8.79    6.31    9    
  2229  175.6507571   15.473674    1.62    26.03   0.037    2.53     75     0.06   0.14    1.79    2.44    9    
  2237  175.7285148   15.4739063   0.77    99.0    0.167    2.71     84     0.02   0.0     0.43    0.0     9    
  2242  175.6487281   15.4737264   1.39    99.0    0.209    2.63     102    0.02   0.0     0.0     0.58    9    
  2284  175.6963985   15.4728619   0.61    22.15   0.006    1.38     42     2.05   5.01    16.14   11.17   9    
  2303  175.6478711   15.4736643   1.43    99.0    0.209    2.67     101    0.01   0.0     0.0     0.44    9    
  2318  175.6348698   15.4726352   1.22    26.51   0.23     3.32     361    0.02   0.09    0.0     0.9     9    
  2322  175.6856445   15.4725823   0.73    25.5    0.164    1.28     291    0.11   0.23    1.54    0.38    9    
  2333  175.6949821   15.47183     0.59    24.65   0.176    1.29     319    0.25   0.5     1.57    1.72    9    
  2342  175.6365756   15.472455    0.71    24.72   0.095    3.23     168    0.2    0.47    2.23    0.79    9    
  2345  175.7249523   15.4724536   1.43    99.0    0.209    2.49     103    0.03   0.0     0.0     1.5     9    
  2363  175.6470853   15.471725    0.82    25.28   0.187    2.66     313    0.12   0.28    2.88    0.46    9    
  2372  175.6909132   15.4716723   0.47    24.37   0.073    1.23     154    0.44   0.65    1.84    2.68    9    
  2383  175.6332523   15.4704512   1.01    24.53   0.208    3.36     353    0.26   0.56    1.03    2.23    9    
  2384  175.6674798   15.4732194   0.15    23.45   0.0      1.76     25     0.91   1.51    2.56    1.61    9    
  2404  175.7015669   15.4684462   1.44    22.78   0.183    1.29     354    0.99   2.81    34.36   38.73   9    
  2417  175.6582064   15.4707297   0.46    25.24   0.138    2.07     240    0.19   0.29    0.02    1.5     9    
  2423  175.640988    15.4726264   0.8     25.45   0.206    3.0      339    0.12   0.24    2.19    0.67    9    
  2429  175.6811327   15.4704456   0.54    24.72   0.005    1.21     43     0.35   0.47    1.85    1.19    9    
  2434  175.6839325   15.470465    0.83    99.0    0.172    1.17     106    0.03   0.0     0.86    0.0     9    
  2440  175.6718115   15.4698923   1.13    23.47   0.593    1.45     1040   0.39   1.49    11.17   8.87    9    
  2446  175.7290167   15.4699671   0.89    24.23   0.159    2.62     280    0.17   0.74    2.96    2.33    9    
  2452  175.6316979   15.4704519   0.79    99.0    0.168    3.45     81     0.12   0.0     2.81    0.0     9    
  2458  175.6426771   15.4696974   0.61    22.38   0.0      2.84     16     1.49   4.06    11.8    8.09    9    
  2465  175.6393143   15.4687222   0.53    22.05   0.001    3.0      17     2.81   5.5     16.14   11.27   9    
  2474  175.7125371   15.4691344   0.95    23.63   0.188    1.78     343    0.29   1.28    6.37    4.97    9    
  2480  175.7053486   15.469342    0.73    26.95   0.05     1.48     104    0.02   0.06    0.23    0.11    9    
  2514  175.7205367   15.4662227   0.86    21.41   0.113    2.09     232    2.68   9.91    41.69   29.11   9    
  2518  175.6721113   15.466521    0.51    22.81   0.0      1.29     33     1.24   2.73    4.7     4.61    9    
  2519  175.6711872   15.4680374   0.99    22.13   0.346    1.39     656    1.32   5.11    28.05   20.32   9    
  2541  175.641151    15.4681404   0.84    99.0    0.172    2.89     85     0.05   0.0     1.47    0.0     9    
  2542  175.6310142   15.4681701   0.38    24.14   0.0      3.44     13     0.52   0.8     0.95    2.36    9    
  2553  175.7309599   15.4674104   0.42    23.78   0.0      2.67     17     0.82   1.12    1.92    2.81    9    
  2556  175.6838857   15.4675135   0.79    23.29   0.131    1.0      266    0.56   1.75    8.24    4.83    9    
  2557  175.6776209   15.4677473   0.45    24.05   0.0      1.15     37     0.48   0.87    2.0     2.33    9    
  2560  175.6424443   15.4677502   0.65    26.03   0.15     2.81     247    0.13   0.14    1.19    0.56    9    
  2565  175.7097596   15.4677364   0.46    26.12   0.104    1.6      187    0.15   0.13    0.0     0.96    9    
  2571  175.6301233   15.4675267   1.02    25.07   0.213    3.48     353    0.0    0.34    0.0     1.89    9    
  2584  175.6488393   15.4646955   1.22    23.54   0.677    2.4      1169   0.35   1.39    10.76   10.19   9    
  2587  175.6681827   15.4668633   1.33    24.49   0.396    1.47     676    0.1    0.58    4.25    5.01    9    
  2599  175.6993961   15.4661316   0.98    21.91   0.31     1.11     604    1.57   6.25    34.99   24.66   9    
  2652  175.706809    15.4658568   0.56    24.74   0.182    1.39     325    0.35   0.46    2.31    2.33    9    
  2674  175.7183926   15.4649901   0.77    21.91   0.023    1.94     65     1.66   6.25    23.77   15.85   9    
  2675  175.7179761   15.463982    0.51    23.27   0.0      1.89     23     0.82   1.79    3.08    2.99    9    
  2711  175.6446902   15.4625899   0.82    21.34   0.056    2.59     122    2.7    10.57   46.13   30.2    9    
  2718  175.6867686   15.4606032   0.75    22.33   0.161    0.56     354    1.36   4.25    17.22   11.8    9    
  2721  175.6440709   15.4642622   0.45    25.17   0.065    2.65     120    0.14   0.31    0.0     0.9     9    
  2726  175.6666418   15.4638599   0.4     23.34   0.0      1.44     30     1.27   1.67    3.6     4.92    9    
  2727  175.7220916   15.4640484   1.56    22.49   0.045    2.12     101    1.27   3.66    54.45   62.52   9    
  2736  175.6601295   15.4635502   0.82    99.0    0.17     1.77     94     0.06   0.0     1.57    0.0     9    
  2737  175.6584645   15.460974    0.32    22.23   0.0      1.8      25     2.61   4.66    6.49    4.57    9    
  2740  175.7077462   15.462588    0.59    22.13   0.001    1.33     34     2.05   5.11    15.28   10.67   9    
  2746  175.6325765   15.4637613   0.85    28.15   0.175    3.29     263    0.04   0.02    1.32    0.0     9    
  2757  175.6526406   15.4632395   0.75    23.1    0.007    2.16     33     0.79   2.09    5.4     3.84    9    
  2778  175.7034158   15.4627661   1.1     23.21   0.582    1.13     1040   0.39   1.89    11.48   10.0    9    
  2797  175.7099976   15.4614956   0.74    20.8    0.037    1.41     102    5.4    17.38   68.55   46.99   9    
  2799  175.6483861   15.4619892   0.6     21.27   0.0      2.37     19     4.25   11.27   32.81   22.49   9    
  2804  175.6413907   15.4628225   1.41    99.0    0.21     2.78     101    0.01   0.0     0.0     0.33    9    
  2810  175.7001419   15.4618326   1.22    22.56   0.666    0.94     1224   0.85   3.44    28.58   25.82   9    
  2811  175.700766    15.4610998   0.45    23.53   0.002    0.94     47     1.08   1.41    4.79    4.13    9    
  2816  175.6369452   15.4622468   1.08    27.39   0.266    3.02     403    0.02   0.04    0.25    0.14    9    
  2818  175.6758479   15.4587967   0.79    20.71   0.031    0.83     108    5.11   18.88   79.43   51.52   9    
  2829  175.7324832   15.4612488   1.3     24.18   0.349    2.64     594    0.09   0.77    4.92    6.43    9    
  2831  175.6657355   15.4618183   0.45    24.09   0.033    1.43     85     0.63   0.84    2.68    3.34    9    
  2867  175.660572    15.4606975   0.75    24.89   0.175    1.68     307    0.16   0.4     2.51    0.69    9    
  2868  175.645075    15.460448    0.17    21.46   0.0      2.54     18     5.4    9.46    13.68   11.27   9    
  2869  175.6458709   15.4594666   0.48    21.61   0.0      2.48     18     3.84   8.24    17.54   15.7    9    
  2874  175.7078362   15.4595713   0.98    23.19   0.312    1.25     572    0.51   1.92    10.96   7.11    9    
  2875  175.7074541   15.4586671   0.74    23.48   0.092    1.21     192    0.49   1.47    6.55    3.7     9    
  2876  175.7061867   15.4584552   0.39    19.11   0.0      1.14     37     48.75  82.41   177.01  188.8   9    
  2880  175.6746985   15.4580471   0.61    23.48   0.0      0.86     47     0.56   1.47    4.53    3.02    9    
  2899  175.6613423   15.4603588   0.75    26.3    0.154    1.63     261    0.06   0.11    0.98    0.0     9    
  2921  175.6638267   15.4588816   0.65    25.65   0.061    1.46     125    0.08   0.2     0.74    0.49    9    
  2943  175.7109715   15.4594747   0.68    24.47   0.17     1.42     308    0.24   0.59    2.36    1.6     9    
  2968  175.6837505   15.4554036   0.53    26.79   0.131    0.34     287    0.09   0.07    0.54    0.47    9    
  2970  175.685404    15.4540027   1.11    23.89   0.606    0.21     1135   0.2    1.01    6.08    5.5     9    
  3012  175.6946595   15.4581902   1.35    24.95   0.29     0.56     530    0.04   0.38    1.98    3.28    9    
  3016  175.6874407   15.4582619   1.44    23.72   0.199    0.41     417    0.24   1.18    10.67   13.06   9    
  3018  175.7233878   15.4589894   0.79    26.12   0.204    2.1      334    0.06   0.13    1.08    0.32    9    
  3028  175.6492304   15.4589306   0.73    26.64   0.169    2.28     273    0.13   0.08    2.07    0.32    9    
  3057  175.7212842   15.457966    0.66    21.71   0.002    1.97     26     3.37   7.52    20.7    13.55   9    
  3058  175.6405657   15.4584594   0.77    99.0    0.165    2.77     83     0.05   0.0     0.99    0.0     9    
  3066  175.6438896   15.4582919   0.52    26.79   0.116    2.58     191    0.14   0.07    0.64    0.7     9    
  3107  175.7016742   15.4558041   1.11    24.14   0.431    0.84     762    0.11   0.8     3.8     4.37    9    
  3112  175.7004706   15.4521221   0.95    22.5    0.252    0.73     501    0.82   3.63    16.6    13.8    9    
  3124  175.669889    15.4568979   1.83    99.0    0.011    1.09     43     0.03   0.0     0.74    1.0     9    
